Id,AttributeName,AttributeValue,QuoteLineItemId,QuoteLineItem.Product2.ProductCode,QuoteLineItem.Product2.Name,QuoteLineItem.Fortra_Product_Type__c,QuoteLineItem.NetUnitPrice,QuoteLineItem.UnitPrice,QuoteLineItem.Source_List_Price__c,QuoteLineItem.Quote.Status,QuoteLineItem.Quote.Name
0zuWC000005C96VYAS,Maintenance Type Defn,Premier,0QLWC000003EIRf4AO,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,2839.41,,Approved,Co-termed Quote
0zuWC000005C96WYAS,Maintenance Type Defn,Premier,0QLWC000003EiRG4A0,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,780.77,,Approved,1Y- W/O AS2 - Coterm w/ 6 RCM & AAM -7.7%(3% CAP)^
0zuWC000005C96XYAS,Maintenance Type Defn,Premier,0QLWC000003EIRG4A4,GS-GSE-RRM-DMRM,DMZ Gateway Single Site-RenewalMaintenance,Renewal Maintenance,,684.11,,Approved,Co-termed Quote
0zuWC000005C96YYAS,Maintenance Type Defn,Premier,0QLWC000003EiRg4AK,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,804.19,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C96ZYAS,Maintenance Type Defn,Standard,0QLWC000003EIRg4AO,GS-CFT-RRM-CF9REN,CuteFTP 9-RenewalMaintenance,Renewal Maintenance,,37.75,,Approved,Co-termed Quote
0zuWC000005C96aYAC,Maintenance Type Defn,Premier,0QLWC000003EiRH4A0,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,4341.68,,Approved,1Y- W/O AS2 - Coterm w/ 6 RCM & AAM -7.7%(3% CAP)^
0zuWC000005C96bYAC,Maintenance Type Defn,Premier,0QLWC000003EIRH4A4,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,2839.41,,Approved,Co-termed Quote
0zuWC000005C96cYAC,Maintenance Type Defn,Premier,0QLWC000003EiRh4AK,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,804.19,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C96dYAC,Maintenance Type Defn,Premier,0QLWC000003EIRh4AO,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,273.42,,Approved,Co-termed Quote
0zuWC000005C96eYAC,Maintenance Type Defn,Premier,0QLWC000003EiRI4A0,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,4341.68,,Approved,1Y- W/O AS2 - Coterm w/ 6 RCM & AAM -7.7%(3% CAP)^
0zuWC000005C96fYAC,Maintenance Type Defn,Premier,0QLWC000003EIRI4A4,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,2839.41,,Approved,Co-termed Quote
0zuWC000005C96gYAC,Maintenance Type Defn,Premier,0QLWC000003EiRi4AK,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,804.19,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C96hYAC,Maintenance Type Defn,Standard,0QLWC000003EIRi4AO,GS-CFT-RRM-CF9REN,CuteFTP 9-RenewalMaintenance,Renewal Maintenance,,37.75,,Approved,Co-termed Quote
0zuWC000005C96iYAC,Maintenance Type Defn,Premier,0QLWC000003EiRJ4A0,GS-GSE-RNM-AAMNM,Advanced Authentication Modes-NewMaintenance,New Maintenance,,849.25,,Approved,1Y- W/O AS2 - Coterm w/ 6 RCM & AAM -7.7%(3% CAP)^
0zuWC000005C96jYAC,Maintenance Type Defn,Premier,0QLWC000003EIRJ4A4,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,273.42,,Approved,Co-termed Quote
0zuWC000005C96kYAC,Maintenance Type Defn,Premier,0QLWC000003EiRj4AK,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,2235.96,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C96lYAC,Maintenance Type Defn,Premier,0QLWC000003EIRj4AO,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,273.42,,Approved,Co-termed Quote
0zuWC000005C96mYAC,Maintenance Type Defn,Premier,0QLWC000003EiRK4A0,GS-GSE-RNM-AAMNM,Advanced Authentication Modes-NewMaintenance,New Maintenance,,849.25,,Approved,1Y- W/O AS2 - Coterm w/ 6 RCM & AAM -7.7%(3% CAP)^
0zuWC000005C96nYAC,Maintenance Type Defn,Premier,0QLWC000003EIRK4A4,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,273.42,,Approved,Co-termed Quote
0zuWC000005C96oYAC,Maintenance Type Defn,Premier,0QLWC000003EiRk4AK,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,4471.92,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C96pYAC,Maintenance Type Defn,Standard,0QLWC000003EIRk4AO,GS-CFT-RRM-CF9REN,CuteFTP 9-RenewalMaintenance,Renewal Maintenance,,37.75,,Approved,Co-termed Quote
0zuWC000005C96qYAC,Maintenance Type Defn,Premier,0QLWC000003EiRL4A0,GS-GSE-RNM-AAMNM,Advanced Authentication Modes-NewMaintenance,New Maintenance,,424.62,,Approved,1Y- W/O AS2 - Coterm w/ 6 RCM & AAM -7.7%(3% CAP)^
0zuWC000005C96rYAC,Maintenance Type Defn,Premier,0QLWC000003EIRL4A4,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,273.42,,Approved,Co-termed Quote
0zuWC000005C96sYAC,Maintenance Type Defn,Premier,0QLWC000003EiRl4AK,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,402.1,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C96tYAC,Maintenance Type Defn,Premier,0QLWC000003EIRl4AO,GS-GSE-RRM-ERAM,EFT Remote Agent Module-RenewalMaintenance,Renewal Maintenance,,2254.82,,Approved,Co-termed Quote
0zuWC000005C96uYAC,Maintenance Type Defn,Premier,0QLWC000003EiRM4A0,GS-GSE-RNM-REGUNE,Regulatory Compliance-NewMaintenance,New Maintenance,,1698.5,,Approved,1Y- W/O AS2 - Coterm w/ 6 RCM & AAM -7.7%(3% CAP)^
0zuWC000005C96vYAC,Maintenance Type Defn,Premier,0QLWC000003EIRM4A4,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,273.42,,Approved,Co-termed Quote
0zuWC000005C96wYAC,Maintenance Type Defn,Premier,0QLWC000003EiRm4AK,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,4471.92,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C96xYAC,Maintenance Type Defn,Premier,0QLWC000003EIRm4AO,GS-GSE-RRM-ERAM,EFT Remote Agent Module-RenewalMaintenance,Renewal Maintenance,,1126.84,,Approved,Co-termed Quote
0zuWC000005C96yYAC,Maintenance Type Defn,Premier,0QLWC000003EiRN4A0,GS-GSE-RNM-REGUNE,Regulatory Compliance-NewMaintenance,New Maintenance,,1698.5,,Approved,1Y- W/O AS2 - Coterm w/ 6 RCM & AAM -7.7%(3% CAP)^
0zuWC000005C96zYAC,Maintenance Type Defn,Premier,0QLWC000003EIRN4A4,GS-GSE-RRM-EFTAW,EFT AWE Module-RenewalMaintenance,Renewal Maintenance,,871.73,,Approved,Co-termed Quote
0zuWC000005C970YAC,Maintenance Type Defn,Premier,0QLWC000003EiRn4AK,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,1408.44,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C971YAC,Maintenance Type Defn,Premier,0QLWC000003EIRn4AO,GS-GSE-RNM-EFT8,EFT 8 Continuum-NewMaintenance,New Maintenance,,0,,Approved,Co-termed Quote
0zuWC000005C972YAC,Maintenance Type Defn,Premier,0QLWC000003EiRO4A0,GS-GSE-RNM-REGUNE,Regulatory Compliance-NewMaintenance,New Maintenance,,849.25,,Approved,1Y- W/O AS2 - Coterm w/ 6 RCM & AAM -7.7%(3% CAP)^
0zuWC000005C973YAC,Maintenance Type Defn,Premier,0QLWC000003EIRO4A4,GS-GSE-RRM-EFRM,EFT AS2 Module-RenewalMaintenance,Renewal Maintenance,,996.42,,Approved,Co-termed Quote
0zuWC000005C974YAC,Maintenance Type Defn,Premier,0QLWC000003EiRo4AK,GS-GSE-RNM-AAMNM,Advanced Authentication Modes-NewMaintenance,New Maintenance,,874.72,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C975YAC,Maintenance Type Defn,Premier,0QLWC000003EIRo4AO,GS-GSE-RNM-ARNM,Audit & Reporting-NewMaintenance,New Maintenance,,0,,Approved,Co-termed Quote
0zuWC000005C976YAC,Maintenance Type Defn,Premier,0QLWC000003EiRP4A0,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,1408.44,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C977YAC,Maintenance Type Defn,Premier,0QLWC000003EIRP4A4,GS-GSE-RRM-EFRM,EFT AS2 Module-RenewalMaintenance,Renewal Maintenance,,996.42,,Approved,Co-termed Quote
0zuWC000005C978YAC,Maintenance Type Defn,Premier,0QLWC000003EiRp4AK,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,402.1,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C979YAC,Maintenance Type Defn,Premier,0QLWC000003EIRp4AO,GS-GSE-RNM-CCANM,Cloud Connector Actions-NewMaintenance,New Maintenance,,0,,Approved,Co-termed Quote
0zuWC000005C97AYAS,Maintenance Type Defn,Premier,0QLWC000003EiRQ4A0,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,1408.44,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97BYAS,Maintenance Type Defn,Premier,0QLWC000003EIRQ4A4,GS-GSE-RRM-DMRM,DMZ Gateway Single Site-RenewalMaintenance,Renewal Maintenance,,684.11,,Approved,Co-termed Quote
0zuWC000005C97CYAS,Maintenance Type Defn,Premier,0QLWC000003EiRq4AK,GS-GSE-RNM-AAMNM,Advanced Authentication Modes-NewMaintenance,New Maintenance,,874.72,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97DYAS,Maintenance Type Defn,Premier,0QLWC000003EIRq4AO,GS-GSE-RNM-EANM,Enterprise Actions-NewMaintenance,New Maintenance,,0,,Approved,Co-termed Quote
0zuWC000005C97EYAS,Maintenance Type Defn,Premier,0QLWC000003EiRR4A0,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,402.1,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97FYAS,Maintenance Type Defn,Premier,0QLWC000003EIRR4A4,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,1519.23,,Approved,Co-termed Quote
0zuWC000005C97GYAS,Maintenance Type Defn,Professional,0QLWC000003EIrr4AG,GS-GSE-RRM-EFEX,EFT Express-RenewalMaintenance,Renewal Maintenance,,161.06,,Approved,None Provided
0zuWC000005C97HYAS,Maintenance Type Defn,Premier,0QLWC000003EiRr4AK,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,4177.57,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97IYAS,Maintenance Type Defn,Premier,0QLWC000003EIRr4AO,GS-GSE-RNM-FOLDNE,Folder Monitor-NewMaintenance,New Maintenance,,0,,Approved,Co-termed Quote
0zuWC000005C97JYAS,Maintenance Type Defn,Premier,0QLWC000003EiRS4A0,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,402.1,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97KYAS,Maintenance Type Defn,Standard,0QLWC000003EIRS4A4,GS-CFT-RRM-CF9REN,CuteFTP 9-RenewalMaintenance,Renewal Maintenance,,37.75,,Approved,Co-termed Quote
0zuWC000005C97LYAS,Maintenance Type Defn,Professional,0QLWC000003EIrs4AG,GS-GSE-RRM-EFTSF,EFT SFTP Module-RenewalMaintenance,Renewal Maintenance,,111.15,,Approved,None Provided
0zuWC000005C97MYAS,Maintenance Type Defn,Premier,0QLWC000003EiRs4AK,GS-GSE-RNM-AAMNM,Advanced Authentication Modes-NewMaintenance,New Maintenance,,437.36,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97NYAS,Maintenance Type Defn,Premier,0QLWC000003EIRs4AO,GS-GSE-RNM-TRANNE,Transfer Actions-NewMaintenance,New Maintenance,,0,,Approved,Co-termed Quote
0zuWC000005C97OYAS,Maintenance Type Defn,Premier,0QLWC000003EiRT4A0,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,2235.96,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97PYAS,Maintenance Type Defn,Premier,0QLWC000003EIRT4A4,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,2839.41,,Approved,Co-termed Quote
0zuWC000005C97QYAS,Maintenance Type Defn,Premier,0QLWC000003EiRt4AK,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,402.1,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97RYAS,Maintenance Type Defn,Premier,0QLWC000003EIRt4AO,GS-GSE-RNM-FTPSNE,FTPS Server-NewMaintenance,New Maintenance,,0,,Approved,Co-termed Quote
0zuWC000005C97SYAS,Maintenance Type Defn,Premier,0QLWC000003EiRU4A0,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,2235.96,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97TYAS,Maintenance Type Defn,Standard,0QLWC000003EIRU4A4,GS-CFT-RRM-CF9REN,CuteFTP 9-RenewalMaintenance,Renewal Maintenance,,37.75,,Approved,Co-termed Quote
0zuWC000005C97UYAS,Maintenance Type Defn,Premier,0QLWC000003EiRu4AK,GS-GSE-RNM-REGUNE,Regulatory Compliance-NewMaintenance,New Maintenance,,1749.45,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97VYAS,Maintenance Type Defn,Premier,0QLWC000003EIRu4AO,GS-GSE-RNM-HTTPSS,HTTPS Server (includes Web client)-NewMaintenance,New Maintenance,,0,,Approved,Co-termed Quote
0zuWC000005C97WYAS,Maintenance Type Defn,Premier,0QLWC000003EiRV4A0,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,8355.14,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97XYAS,Maintenance Type Defn,Premier,0QLWC000003EIRV4A4,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,273.42,,Approved,Co-termed Quote
0zuWC000005C97YYAS,Maintenance Type Defn,Professional,0QLWC000003EIrv4AG,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,6022.82,,Approved,None Provided
0zuWC000005C97ZYAS,Maintenance Type Defn,Premier,0QLWC000003EiRv4AK,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,1408.44,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97aYAC,Maintenance Type Defn,Premier,0QLWC000003EIRv4AO,GS-GSE-RNM-PGPANE,PGP Actions-NewMaintenance,New Maintenance,,0,,Approved,Co-termed Quote
0zuWC000005C97bYAC,Maintenance Type Defn,Premier,0QLWC000003EiRW4A0,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,8355.14,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97cYAC,Maintenance Type Defn,Standard,0QLWC000003EIRW4A4,GS-CFT-RRM-CF9REN,CuteFTP 9-RenewalMaintenance,Renewal Maintenance,,37.75,,Approved,Co-termed Quote
0zuWC000005C97dYAC,Maintenance Type Defn,Professional,0QLWC000003EIrw4AG,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,6495.61,,Approved,None Provided
0zuWC000005C97eYAC,Maintenance Type Defn,Premier,0QLWC000003EiRw4AK,GS-GSE-RNM-REGUNE,Regulatory Compliance-NewMaintenance,New Maintenance,,1749.45,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97fYAC,Maintenance Type Defn,Premier,0QLWC000003EIRw4AO,GS-GSE-RNM-SFNM,Secure Forms-NewMaintenance,New Maintenance,,0,,Approved,Co-termed Quote
0zuWC000005C97gYAC,Maintenance Type Defn,Premier,0QLWC000003EiRX4A0,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,8355.14,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97hYAC,Maintenance Type Defn,Premier,0QLWC000003EIRX4A4,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,273.42,,Approved,Co-termed Quote
0zuWC000005C97iYAC,Maintenance Type Defn,Premier,0QLWC000003EiRx4AK,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,402.1,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97jYAC,Maintenance Type Defn,Premier,0QLWC000003EIRx4AO,GS-GSE-RNM-SFTPNE,SFTP Server-NewMaintenance,New Maintenance,,0,,Approved,Co-termed Quote
0zuWC000005C97kYAC,Maintenance Type Defn,Premier,0QLWC000003EiRY4A0,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,804.19,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97lYAC,Maintenance Type Defn,Standard,0QLWC000003EIRY4A4,GS-CFT-RRM-CF9REN,CuteFTP 9-RenewalMaintenance,Renewal Maintenance,,37.75,,Approved,Co-termed Quote
0zuWC000005C97mYAC,Maintenance Type Defn,Premier,0QLWC000003EiRy4AK,GS-GSE-RNM-REGUNE,Regulatory Compliance-NewMaintenance,New Maintenance,,874.72,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97nYAC,Maintenance Type Defn,Premier,0QLWC000003EIRy4AO,GS-GSE-RNM-SCHENE,Scheduler-NewMaintenance,New Maintenance,,0,,Approved,Co-termed Quote
0zuWC000005C97oYAC,Maintenance Type Defn,Premier,0QLWC000003EiRZ4A0,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,4177.57,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97pYAC,Maintenance Type Defn,Premier,0QLWC000003EIRZ4A4,GS-GSE-RRM-EFTAW,EFT AWE Module-RenewalMaintenance,Renewal Maintenance,,871.73,,Approved,Co-termed Quote
0zuWC000005C97qYAC,Maintenance Type Defn,Premier,0QLWC000003EiRz4AK,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,2235.96,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97rYAC,Maintenance Type Defn,Premier,0QLWC000003EIRz4AO,GS-GSE-RNM-EFT8,EFT 8 Continuum-NewMaintenance,New Maintenance,,0,,Approved,Co-termed Quote
0zuWC000005C97sYAC,Maintenance Type Defn,Premier,0QLWC000003EiS04AK,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,4177.57,,Approved,1 year Quote - 10.84%(3% CAP) Increase
0zuWC000005C97tYAC,Maintenance Type Defn,Professional,0QLWC000003Dfgg4AC,GS-GSE-RRM-EFTAW,EFT AWE Module-RenewalMaintenance,Renewal Maintenance,,609.62,,Approved,Co-termed Quote
0zuWC000005C97uYAC,Maintenance Type Defn,Professional,0QLWC000003DfgG4AS,GS-GSE-RRM-EFAR,EFT ARM Module-RenewalMaintenance,Renewal Maintenance,,199.12,,Approved,Co-termed 1317663/1315804
0zuWC000005C97vYAC,Maintenance Type Defn,Premier,0QLWC000003Dfgh4AC,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,434.41,,Approved,Co-termed Quote
0zuWC000005C97wYAC,Maintenance Type Defn,Premier,0QLWC000003DfgH4AS,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,5041.76,,Approved,Co-termed 1317663/1315804
0zuWC000005C97xYAC,Maintenance Type Defn,Professional,0QLWC000003Dfgi4AC,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,1063.23,,Approved,Co-termed Quote
0zuWC000005C97yYAC,Maintenance Type Defn,Premier,0QLWC000003DfgI4AS,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,3177.09,,Approved,Co-termed 1317663/1315804
0zuWC000005C97zYAC,Maintenance Type Defn,Professional,0QLWC000003Dfgj4AC,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,1984.85,,Approved,Co-termed Quote
0zuWC000005C980YAC,Maintenance Type Defn,Premier,0QLWC000003DfgJ4AS,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,9419.8,,Approved,Co-termed 1317663/1315804
0zuWC000005C981YAC,Maintenance Type Defn,Professional,0QLWC000003Dfgk4AC,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,190.8,,Approved,Co-termed Quote
0zuWC000005C982YAC,Maintenance Type Defn,Premier,0QLWC000003DfgK4AS,GS-GSE-RRM-EFTAW,EFT AWE Module-RenewalMaintenance,Renewal Maintenance,,2890.31,,Approved,Co-termed 1317663/1315804
0zuWC000005C983YAC,Maintenance Type Defn,Professional,0QLWC000003Dfgl4AC,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,669.62,,Approved,Co-termed Quote
0zuWC000005C984YAC,Maintenance Type Defn,Premier,0QLWC000003DfgL4AS,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,4831.32,,Approved,Co-termed Quote
0zuWC000005C985YAC,Maintenance Type Defn,Professional,0QLWC000003Dfgm4AC,GS-GSE-RRM-EFTAW,EFT AWE Module-RenewalMaintenance,Renewal Maintenance,,609.62,,Approved,Co-termed Quote
0zuWC000005C986YAC,Maintenance Type Defn,Professional,0QLWC000003DfgM4AS,GS-GSE-RRM-EFTAW,EFT AWE Module-RenewalMaintenance,Renewal Maintenance,,609.62,,Approved,Co-termed Quote
0zuWC000005C987YAC,Maintenance Type Defn,Professional,0QLWC000003Dfgn4AC,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,1063.23,,Approved,Co-termed Quote
0zuWC000005C988YAC,Maintenance Type Defn,Premier,0QLWC000003DfgN4AS,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,9026.63,,Approved,Co-termed Quote
0zuWC000005C989YAC,Maintenance Type Defn,Professional,0QLWC000003Dfgo4AC,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,1984.85,,Approved,Co-termed Quote
0zuWC000005C98AYAS,Maintenance Type Defn,Professional,0QLWC000003DfgO4AS,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,1063.23,,Approved,Co-termed Quote
0zuWC000005C98BYAS,Maintenance Type Defn,Professional,0QLWC000003Dfgp4AC,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,190.8,,Approved,Co-termed Quote
0zuWC000005C98CYAS,Maintenance Type Defn,Premier,0QLWC000003DfgP4AS,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,3044.48,,Approved,Co-termed Quote
0zuWC000005C98DYAS,Maintenance Type Defn,Professional,0QLWC000003Dfgq4AC,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,669.62,,Approved,Co-termed Quote
0zuWC000005C98EYAS,Maintenance Type Defn,Professional,0QLWC000003DfgQ4AS,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,1984.85,,Approved,Co-termed Quote
0zuWC000005C98FYAS,Maintenance Type Defn,Professional,0QLWC000003Dfgr4AC,GS-GSE-RRM-EFTAW,EFT AWE Module-RenewalMaintenance,Renewal Maintenance,,609.62,,Approved,Co-termed Quote
0zuWC000005C98GYAS,Maintenance Type Defn,Premier,0QLWC000003DfgR4AS,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,868.82,,Approved,Co-termed Quote
0zuWC000005C98HYAS,Maintenance Type Defn,Professional,0QLWC000003Dfgs4AC,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,1063.23,,Approved,Co-termed Quote
0zuWC000005C98IYAS,Maintenance Type Defn,Professional,0QLWC000003DfgS4AS,GS-GSE-RRM-EFTAS,EFT ASM Module-RenewalMaintenance,Renewal Maintenance,,669.62,,Approved,Co-termed Quote
0zuWC000005C98JYAS,Maintenance Type Defn,Premier,0QLWC000003Dfgt4AC,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,9026.63,,Approved,Co-termed Quote
0zuWC000005C98KYAS,Maintenance Type Defn,Premier,0QLWC000003DfgT4AS,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,4831.32,,Approved,Co-termed Quote
0zuWC000005C98LYAS,Maintenance Type Defn,Premier,0QLWC000003Dfgu4AC,GS-GSE-RRM-DMGA,DMZ Gateway Enterprise-RenewalMaintenance,Renewal Maintenance,,2415.66,,Approved,Co-termed Quote
0zuWC000005C98MYAS,Maintenance Type Defn,Professional,0QLWC000003DfgU4AS,GS-GSE-RRM-EOPM,EFT OpenPGP Module-RenewalMaintenance,Renewal Maintenance,,190.8,,Approved,Co-termed Quote
0zuWC000005C98NYAS,Maintenance Type Defn,Premier,0QLWC000003Dfgv4AC,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,9026.63,,Approved,Co-termed Quote
0zuWC000005C98OYAS,Maintenance Type Defn,Premier,0QLWC000003DfgV4AS,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,9026.63,,Approved,Co-termed Quote
0zuWC000005C98PYAS,Maintenance Type Defn,Professional,0QLWC000003Dfgw4AC,GS-GSE-RRM-EERM,EFT Enterprise-RenewalMaintenance,Renewal Maintenance,,1984.85,,Approved,Co-termed Quote
0zuWC000005C98QYAS,Maintenance Type Defn,Professional,0QLWC000003DfgW4AS,GS-GSE-RRM-EFTAW,EFT AWE Module-RenewalMaintenance,Renewal Maintenance,,609.62,,Approved,Co-termed Quote
