
===== SHEET: Products (8874r x 23c) =====
Product SKU	Name	Software Product Master	GP Item Class	Tax Code	Price	Legacy Product?	Bundle?	Unit Label	Is Tiered Pricing	Experlogix Series	Family Unit (Software Product Family) (Product)	Solution Group Family (Software Product Family) (Product)	Product Brand Family (Software Product Family) (Product)	Product Family (Software Product Family) (Product)	Software Product Family	Product SKU (Software Product Family) (Product)	In Bundles	Required With Items	Approval Discount Fraction	Hardware	Regional Discounts	Term Length Discounts
DC09113	TAM-Basic (TAM-Lite)	DC TAM - Titus	SERV RECUR	SC070321	24000	No	No		No	Subscriptions No Rules	CIA	Data Protection	Data Classification	Data Classification Services	DC TAM	F4DCTAM307			0.25	None	Yes	No
DG06061	DG Expert Service Enterprise	DG - Expert Services	SERV RECUR	SC070321	70000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Digital Guardian DLP	DLP Services	DG - Expert Services	F4DG-EXPERTSERVICES282			0.25	None	Yes	No
DG06063	DG Expert Service Standard	DG - Expert Services	SERV RECUR	SC070321	26000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Digital Guardian DLP	DLP Services	DG - Expert Services	F4DG-EXPERTSERVICES282			0.25	None	Yes	No
DG06065	DG Expert Service Core	DG - Expert Services	SERV RECUR	SC070321	8000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Digital Guardian DLP	DLP Services	DG - Expert Services	F4DG-EXPERTSERVICES282	2	0	0.25	None	Yes	No
PL0141	Training Modules	Security Awareness Training	SERV RECUR	SW054003	0	No	No		No		CIA	Security Awareness Training	PhishLabs	Security Awareness Training	Security Awareness Training	F4PLSECAWARETRAIN			0.25	None		No
PL0138	Phishing Simulations	Security Awareness Training	SERV RECUR	SW054003	0	No	No		No		CIA	Security Awareness Training	PhishLabs	Security Awareness Training	Security Awareness Training	F4PLSECAWARETRAIN			0.25	None		No
PL0140	Spearphishing Simulations	Security Awareness Training	SERV RECUR	SW054003	0	No	No		No		CIA	Security Awareness Training	PhishLabs	Security Awareness Training	Security Awareness Training	F4PLSECAWARETRAIN			0.25	None		No
JM00225	JAMS Expert Services Basic	JAMS Services	SERV RECUR	SC070321	12000	No	No		No	Professional Services; Subscriptions No Rules	CIA	Automation	Workload Automation	JAMS Services	JAMS Services	F4JAMSSERV			0.25	JAMS	Yes	No
AM01934	Automate Expert Services Enterprise	AutoMate Services	SERV RECUR	SC070321	50000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
LN09071	GoAnywhere MFT Expert Service Enterprise	Linoma Services	SERV RECUR	SC100221	55000	No	No		No	Subscriptions No Rules	CIA	Managed File Transfer	Managed File Transfer	GoAnywhere Services	GoAnywhere Services	F4GOASERV			0.25	GoAnywhere	Yes	No
LN09070	GoAnywhere MFT Expert Service Standard	Linoma Services	SERV RECUR	SC100221	24000	No	No		No	Subscriptions No Rules	CIA	Managed File Transfer	Managed File Transfer	GoAnywhere Services	GoAnywhere Services	F4GOASERV			0.25	GoAnywhere	Yes	No
JM00227	JAMS Expert Services Standard	JAMS Services	SERV RECUR	SC070321	24000	No	No		No	Professional Services; Subscriptions No Rules	CIA	Automation	Workload Automation	JAMS Services	JAMS Services	F4JAMSSERV			0.25	JAMS	Yes	No
AM01933	Automate Expert Services Basic	AutoMate Services	SERV RECUR	SC070321	12000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
AM01926	AIC Expert services Standard	AutoMate Services	SERV RECUR	SC070321	24000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
AM01925	AIC Expert services Enterprise	AutoMate Services	SERV RECUR	SC070321	50000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
JM00226	JAMS Expert Services Enterprise	JAMS Services	SERV RECUR	SC070321	50000	No	No		No	Professional Services; Subscriptions No Rules	CIA	Automation	Workload Automation	JAMS Services	JAMS Services	F4JAMSSERV			0.25	JAMS	Yes	No
AM01935	Automate Expert Services Standard	AutoMate Services	SERV RECUR	SC070321	24000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
DD01006	RedShield	Website Compliance Audit - Recurring	SERV RECUR	SW054003	0	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Website Compliance Audit	Website Compliance Audit - Recurring	F4WEBSITECOMPLAUDITR			0.25	None		No
LN09074	GoAnywhere Annual Upgrades & Health Check Bundle	GoAnywhere Services	SERV RECUR	SC070321	5000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Managed File Transfer	Managed File Transfer	GoAnywhere Services	GoAnywhere Services	F4GOASERV			0.25	GoAnywhere	Yes	No
DD01009	Fortra Enterprise Security Assessment	Security Assessment	SERV RECUR	SW054003	7000	No	Yes		No	Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Services	F4DDSERVICES	4	0	0.25	None		No
DD01007	Fortra Basic Security Assessment	Security Assessment	SERV RECUR	SW054003	2000	No	Yes		No	Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Services	F4DDSERVICES	1	0	0.25	None		No
AM01924	AIC Expert services Basic	AutoMate Services	SERV RECUR	SC070321	12000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
LN09069	GoAnywhere MFT Expert Service Basic	Linoma Services	SERV RECUR	SC100221	12000	No	No		No	Subscriptions No Rules	CIA	Managed File Transfer	Managed File Transfer	GoAnywhere Services	GoAnywhere Services	F4GOASERV			0.25	GoAnywhere	Yes	No
DD01008	Fortra Standard Security Assessment	Security Assessment	SERV RECUR	SW054003	4000	No	Yes		No	Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Services	F4DDSERVICES	2	0	0.25	None		No
AG05027	Email Security Expert Service Enterprise	Agari Services	SERV RECUR	SW050501	50000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Email Security	Agari	Agari Services	Agari Services	F4AGARISERVICES			0.25	None	Yes	No
CS06385	Email Security Expert Service Enterprise	Clearswift Services	SERV RECUR	SW050501	50000	No	No		No		CIA	Email Security	Clearswift	Clearswift Services	Clearswift Services	F4CSSERV			0.25	None	Yes	No
CS06384	Email Security Expert Service Standard	Clearswift Services	SERV RECUR	SW050501	24000	No	No		No		CIA	Email Security	Clearswift	Clearswift Services	Clearswift Services	F4CSSERV			0.25	None	Yes	No
AG05025	Email Security Expert Service Basic	Agari Services	SERV RECUR	SW050501	12000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Email Security	Agari	Agari Services	Agari Services	F4AGARISERVICES			0.25	None	Yes	No
DC00631	DC Expert Service Core	DC Expert Services - Titus	SERV RECUR	SC070321	8000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DC Expert Services	F4DCEXPERTSERVICES303			0.25	None	Yes	No
DC00632	DC Expert Service Enterprise	DC Expert Services - Titus	SERV RECUR	SC070321	70000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DC Expert Services	F4DCEXPERTSERVICES303			0.25	None	Yes	No
DC00633	DC Expert Service Standard	DC Expert Services - Titus	SERV RECUR	SC070321	26000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DC Expert Services	F4DCEXPERTSERVICES303			0.25	None	Yes	No
DD00569	24 X 7 X 365 Monitoring, per brand	Digital Defense  Monitoring	SERV SUP	SC070321	15000	No	No			New Software; New Software No Rules; Professional Services; Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense  Monitoring	F4DDMONING			0.25	None		No
DD00442	Senior Analyst (per hour) - 1-8 Hours	Digital Defense Analyst	SERV SUP	SC070321	500	No	No			New Software; New Software No Rules; Professional Services; Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Analyst	F4DDANALYST			0.25	None		No
DD00443	Senior Analyst (per hour) - 9-24 Hours	Digital Defense Analyst	SERV SUP	SC070321	450	No	No			New Software; New Software No Rules; Professional Services; Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Analyst	F4DDANALYST			0.25	None		No
DD00444	Senior Analyst (per hour) - 25-80 Hours	Digital Defense Analyst	SERV SUP	SC070321	375	No	No			New Software; New Software No Rules; Professional Services; Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Analyst	F4DDANALYST			0.25	None		No
DD00445	Senior Analyst (per hour) - >80 Hours	Digital Defense Analyst	SERV SUP	SC070321	300	No	No			New Software; New Software No Rules; Professional Services; Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Analyst	F4DDANALYST			0.25	None		No
DD00446	Analyst (per hour) - 1-8 Hours	Digital Defense Analyst	SERV SUP	SC070321	400	No	No			New Software; New Software No Rules; Professional Services; Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Analyst	F4DDANALYST			0.25	None		No
DD00447	Analyst (per hour) - 9-24 Hours	Digital Defense Analyst	SERV SUP	SC070321	360	No	No			New Software; New Software No Rules; Professional Services; Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Analyst	F4DDANALYST			0.25	None		No
DD00448	Analyst (per hour) - 25-80 Hours	Digital Defense Analyst	SERV SUP	SC070321	300	No	No			New Software; New Software No Rules; Professional Services; Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Analyst	F4DDANALYST			0.25	None		No
DD00449	Analyst (per hour) - >80 Hours	Digital Defense Analyst	SERV SUP	SC070321	240	No	No			New Software; New Software No Rules; Professional Services; Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Analyst	F4DDANALYST			0.25	None		No
DD00450	Junior Analyst (per hour) - 1-8 Hours	Digital Defense Analyst	SERV SUP	SC070321	250	No	No			New Software; New Software No Rules; Professional Services; Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Analyst	F4DDANALYST			0.25	None		No
DD00451	Junior Analyst (per hour) - 9-24 Hours	Digital Defense Analyst	SERV SUP	SC070321	225	No	No			New Software; New Software No Rules; Professional Services; Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Analyst	F4DDANALYST			0.25	None		No
DD00452	Junior Analyst (per hour) - 25-80 Hours	Digital Defense Analyst	SERV SUP	SC070321	188	No	No			New Software; New Software No Rules; Professional Services; Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Analyst	F4DDANALYST			0.25	None		No
DD00453	Junior Analyst (per hour) - >80 Hours	Digital Defense Analyst	SERV SUP	SC070321	150	No	No			New Software; New Software No Rules; Professional Services; Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Digital Defense Analyst	F4DDANALYST			0.25	None		No
DRM0600	DRM - Business - Hybrid - Setup		SERV SUP	SC100102	24000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Secure Collaboration	Secure Collaboration Platform	Vera Setup	F4VERASETUP311			0.25	None	Yes	No
DC00624	DC - Titus - Business - On Prem Setup - DAC		SERV SUP	DC010500	48000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DC Setlup	F4DCSETLUP302			0.25	None	Yes	No
DC00625	DC - Titus - Business - On Prem Setup - DAR		SERV SUP	DC010500	72000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DC Setlup	F4DCSETLUP302			0.25	None	Yes	No
DC00662	DC - Boldon James - Core - SaaS Setup		SERV SUP	SW054003	6000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DC Setup	F4DCSETUP299			0.25	None	Yes	No
DG06012	DG Setup - ARC OP	DG NDLP Appliance 3000	SERV SUP	SC070321	10000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Digital Guardian DLP	Network DLP	DG NDLP Appliance 3000	F4DGNDLPAPPLIANCE3000175			0.25	None	Yes	No
DG06014	DG Setup - High	DG Setup - High	SERV SUP	SC070321	125000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Digital Guardian DLP	DLP Services	DG Setup - High	F4DGSETUP-HIGH204			0.25	None	Yes	No
DG06015	DG Setup - Linux Add On	DG Setup - Linux Add On	SERV SUP	SC070321	10000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Digital Guardian DLP	DLP Services	DG Setup - Linux Add On	F4DGSETUP-LINUXADDON205			0.25	None	Yes	No
DG06016	DG Setup - Low	DG Setup - Low	SERV SUP	SC070321	40000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Digital Guardian DLP	DLP Services	DG Setup - Low	F4DGSETUP-LOW206			0.25	None	Yes	No
DG06017	DG Setup - Medium	DG Setup - Medium	SERV SUP	SC070321	65000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Digital Guardian DLP	DLP Services	DG Setup - Medium	F4DGSETUP-MEDIUM207			0.25	None	Yes	No
DG06019	DG Setup - MM Only	DG Setup - MM Only	SERV SUP	SC070321	15000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Digital Guardian DLP	DLP Services	DG Setup - MM Only	F4DGSETUP-MMONLY209	0	5	0.25	None	Yes	No
DG06018	DG Setup - NDLP Capability	DG Setup - NDLP Capability	SERV SUP	SC070321	10000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Digital Guardian DLP	DLP Services	DG Setup - NDLP Capability	F4DGSETUP-NDLPCAPABILITY208			0.25	None	Yes	No
DC00626	DC - Titus - Core - On-Prem Setup - DAC		SERV SUP	DC010500	12000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DC Setlup	F4DCSETLUP302			0.25	None	Yes	No
DC00627	DC - Titus - Core - On-Prem Setup - DAR		SERV SUP	DC010500	24000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DC Setlup	F4DCSETLUP302			0.25	None	Yes	No
DC00628	DC - Titus - Core - SaaS Setup		SERV SUP	SW054003	6000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DC Setlup	F4DCSETLUP302			0.25	None	Yes	No
DC00629	DC - Titus - Enterprise - On Prem Setup		SERV SUP	DC010500	148000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DC Setlup	F4DCSETLUP302			0.25	None	Yes	No
DC00613	DC - Boldon James - Core - On-Prem Setup - DAR		SERV SUP	DC010500	24000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DC Setup	F4DCSETUP299			0.25	None	Yes	No
DC00614	DC - Boldon James - Enterprise - On Prem Setup		SERV SUP	DC010500	148000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DC Setup	F4DCSETUP299			0.25	None	Yes	No
CS00853	Clearswift ICAP QuickStart - GoAnywhere	Clearswift Services	SERV SUP	SC070321	1495	Yes	No				CIA	Email Security	Clearswift	Clearswift Services	Clearswift Services	F4CSSERV			0.25	None	Yes	No
CS00854	Clearswift ICAP QuickStart - Globalscape	Clearswift Services	SERV SUP	SC070321	1495	No	No			Professional Services	CIA	Email Security	Clearswift	Clearswift Services	Clearswift Services	F4CSSERV			0.25	None	Yes	No
AM01954	AutoMate Online Implementation - per hour	AutoMate Services	SERV SUP	SC070321	275	Yes					CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
AM01955	AutoMate On-site Implementation (2 days, up to 5 individuals)	AutoMate Services	SERV SUP	SC070321	6600	Yes					CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
AM01956	AutoMate On-site Implementation, one additional day	AutoMate Services	SERV SUP	SC070321	3300	Yes					CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
LN01913	Onboarding Bundle - Crypto Complete	Linoma Services	SERV SUP	SC070321	900	Yes					CIA	Managed File Transfer	Managed File Transfer	GoAnywhere Services	GoAnywhere Services	F4GOASERV			0.25	GoAnywhere	Yes	No
LN01914	GoAnywhere Getting Started Bundle	Linoma Services	SERV SUP	SC070321	1000	No	No			New Software No Rules	CIA	Managed File Transfer	Managed File Transfer	GoAnywhere Services	GoAnywhere Services	F4GOASERV			0.25	GoAnywhere	Yes	No
SB03105	Skybot Certification Test	Skybot Services	SERV SUP	SC070321	49	No				New Software; Professional Services	CIA	Automation	Workload Automation	Automate Schedule Services	Automate Schedule Services	F4AUTOMSCHEDSERV			0.25	Skybot	Yes	No
AM01911	Automate 101: Getting Started	AutoMate Services	SERV SUP	SC070321	995	No				New Software No Rules	CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
AM01912	SSL Configuration - Automate	AutoMate Services	SERV SUP	SC070321	695	No				New Software No Rules	CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
PT11913	Getting Started with Powertech Event Manager - Cross Platform		SERV SUP	ST080000	1000	No				New Software; New Software No Rules; Professional Services	CIA	Infrastructure Protection	Core CTS	CTS Services	CTS Services	F4CTSSERV			0.25	None		No
JM00071	JAMS Onsite Technical Services (8 hours)	JAMS Services	SERV SUP	SC070321	2500	No				New Software; New Software No Rules; Professional Services	CIA	Automation	Workload Automation	JAMS Services	JAMS Services	F4JAMSSERV			0.25	JAMS	Yes	No
JM00070	JAMS Remote Technical Services (8 hours)	JAMS Services	SERV SUP	SC070321	2000	No				New Software; New Software No Rules; Professional Services	CIA	Automation	Workload Automation	JAMS Services	JAMS Services	F4JAMSSERV			0.25	JAMS	Yes	No
JM00072	JAMS Developer Services (8 hours)	JAMS Services	SERV SUP	SC070321	2600	No				New Software; New Software No Rules; Professional Services	CIA	Automation	Workload Automation	JAMS Services	JAMS Services	F4JAMSSERV			0.25	JAMS	Yes	No
JM00073	JAMS Senior Developer Services (8 hours)	JAMS Services	SERV SUP	SC070321	3200	No				New Software; New Software No Rules; Professional Services	CIA	Automation	Workload Automation	JAMS Services	JAMS Services	F4JAMSSERV			0.25	JAMS	Yes	No
AM01914	Agent Failover - Automate	AutoMate Services	SERV SUP	SC070321	695	No				New Software No Rules	CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
AM01917	Clustered Failover - Automate	AutoMate Services	SERV SUP	SC070321	695	No				New Software No Rules	CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
AM01918	Automate 201: Intermediate Concepts	AutoMate Services	SERV SUP	SC070321	1195	No				New Software No Rules	CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
AM01919	Remote Services (Hourly - 10 hr min)	AutoMate Services	SERV SUP	SC070321	200	No				New Software; Professional Services	CIA	Automation	Automate	Automate Services	Automate Services	F4AUTOMSERV			0.25	None	Yes	No
FC08052	FileCatalyst TomcatSQL Regular		SERV SUP	SC070321	500	Yes	No			New Software; New Software No Rules; Professional Services	CIA	Managed File Transfer	Managed File Transfer	FileCatalyst Services	FileCatalyst Services	F4FILECATALYSTSERV			0.25	GoAnywhere	Yes	No
FC08053	FileCatalyst TomcatSQL Premium		SERV SUP	SC070321	750	Yes	No			New Software; New Software No Rules; Professional Services	CIA	Managed File Transfer	Managed File Transfer	FileCatalyst Services	FileCatalyst Services	F4FILECATALYSTSERV			0.25	GoAnywhere	Yes	No
FC08054	FileCatalyst SSL Purchase Regular		SERV SUP	SC070321	1200	Yes	No			New Software; New Software No Rules; Professional Services	CIA	Managed File Transfer	Managed File Transfer	FileCatalyst Services	FileCatalyst Services	F4FILECATALYSTSERV			0.25	GoAnywhere	Yes	No
FC08055	FileCatalyst SSL Purchase Premium		SERV SUP	SC070321	1800	Yes	No			New Software; New Software No Rules; Professional Services	CIA	Managed File Transfer	Managed File Transfer	FileCatalyst Services	FileCatalyst Services	F4FILECATALYSTSERV			0.25	GoAnywhere	Yes	No
FC08056	FileCatalyst SSL Installation Regular		SERV SUP	SC070321	750	Yes	No			New Software; New Software No Rules; Professional Services	CIA	Managed File Transfer	Managed File Transfer	FileCatalyst Services	FileCatalyst Services	F4FILECATALYSTSERV			0.25	GoAnywhere	Yes	No
FC08057	FileCatalyst SSL Installation Premium		SERV SUP	SC070321	1125	Yes	No			New Software; New Software No Rules; Professional Services	CIA	Managed File Transfer	Managed File Transfer	FileCatalyst Services	FileCatalyst Services	F4FILECATALYSTSERV			0.25	GoAnywhere	Yes	No
LN02002	GoAnywhere MFT Workflow QuickStart Services	Linoma Services	SERV SUP	SC070321	3000	No	No			New Software No Rules; Professional Services	CIA	Managed File Transfer	Managed File Transfer	GoAnywhere Services	GoAnywhere Services	F4GOASERV			0.25	GoAnywhere	Yes	No
LN02003	GoAnywhere MFT Core QuickStart Services	Linoma Services	SERV SUP	SC070321	3750	No	No			New Software No Rules; Professional Services	CIA	Managed File Transfer	Managed File Transfer	GoAnywhere Services	GoAnywhere Services	F4GOASERV	0	6	0.25	GoAnywhere	Yes	No
LN02004	GoAnywhere MFT Starter QuickStart Services	Linoma Services	SERV SUP	SC070321	8500	No	No			New Software No Rules; Professional Services	CIA	Managed File Transfer	Managed File Transfer	GoAnywhere Services	GoAnywhere Services	F4GOASERV	0	11	0.25	GoAnywhere	Yes	No
LN02005	GoAnywhere MFT Premium QuickStart Services	Linoma Services	SERV SUP	SC070321	13500	No	No			New Software No Rules; Professional Services	CIA	Managed File Transfer	Managed File Transfer	GoAnywhere Services	GoAnywhere Services	F4GOASERV	0	6	0.25	GoAnywhere	Yes	No
LN02006	GoAnywhere MFT Enterprise QuickStart Services	Linoma Services	SERV SUP	SC070321	22000	No	No			New Software No Rules; Professional Services	CIA	Managed File Transfer	Managed File Transfer	GoAnywhere Services	GoAnywhere Services	F4GOASERV	0	2	0.25	GoAnywhere	Yes	No
LN02009	GoAnywhere MFT Cutover Assistance Services	Linoma Services	SERV SUP	SC070321	3750	No	No			New Software No Rules; Professional Services	CIA	Managed File Transfer	Managed File Transfer	GoAnywhere Services	GoAnywhere Services	F4GOASERV			0.25	GoAnywhere	Yes	No
... [truncated at 400 non-empty rows; sheet has 8874 rows]

===== SHEET: Product Families (704r x 2c) =====
Row Labels	Count of Product
Account Takeover Protection	8
Account Takeover Protection	8
Advanced Threat Protection	3
ATP Agent	2
Managed Service	1
Agari Services	23
Agari Services	23
ARgon for Email	84
ARgon for Email	28
Digital Rights Management for ARgon	28
OCR Feature for Argon Email	28
Automate	179
Automate	10
Automate BPA	37
Automate Enterprise Agents	64
Automate Enterprise Development Tools	8
Automate Enterprise HA Interface	2
Automate Enterprise Server - Ops Console	8
Automate Enterprise Server Plus	8
Automate Plus	20
Automate Starter Pack	2
Automate Ultimate	10
Maintenance Add Ons - Automate Enterprise	2
Maintenance Add Ons - Automate Plus And Ultimate	2
User Provisioning App	6
Automate Desktop	88
Automate Desktop	4
Automate Premium	7
Automate Professional	56
Automate Runtime	16
Maintenance Add Ons - Automate Desktop	2
Maintenance Add Ons - Automate Pro	3
Automate Intelligent Capture	33
Automate Intelligent Capture - AP Detail	22
Automate Intelligent Capture - Forms with Classification	11
Automate Maintenance	26
Automate Maintenance	10
Automate OEM Royalty	1
Maintenance Add Ons - Automate	13
Maintenance Add Ons - Automate BPA Server Enterprise Edition	2
Automate Schedule	91
Automate Schedule	37
Automate Schedule Agent	52
Autome Schedule Legacy Product	2
Automate Schedule Services	8
Automate Schedule Services	8
Automate Services	91
Automate Services	91
Basic Information Security Policy Handbook	3
Basic Information Security Policy Handbook	3
beSECURE	101
beSECURE - Cloud-Based Self Directed Scanning	80
beSECURE - Premise-Based Self Directed Scanning	21
beSOURCE	19
beSOURCE - Static Application Security Testing	19
beSTORM	27
beSTORM - Black Box Fuzzing	27
Beyond Security Legacy Product	3
Beyond Security Legacy Product	3
Beyond Security Maintenance	2
Beyond Security Maintenance	2
Brand Protection	7
Brand Protection	7
Bundle - Core Impact + Cobalt Strike	3
Cobalt Strike and Core Impact Bundle	3
Classifier Suite	38
Box Classifier	2
CAD Classifier	3
Classifier API	3
Classifier Essentials	11
Classifier for McAfee	2
Classifier Plus	2
Classifier Reporting	2
Exchange Classifier	2
Impart	1
Knowledge Classifier	1
Mac Classifier	1
Mobile Classifier	2
Notes Classifier	1
OWA Classifier	2
Power Classifier for Admin	1
SharePoint Classifier	2
Clearswift Critical Information Protection Management Server	1
Clearswift Critical Information Protection Management Server	1
Clearswift Hardware	2
Clearswift Hardware	2
Clearswift Hosting Fees	2
Clearswift Hosting Services	2
Clearswift Legacy Product	5
Clearswift Legacy Product	5
Clearswift Maintenance	9
Clearswift Maintenance	2
Clearswift Premium Support	4
MIMEsweeper Support	3
Clearswift Services	19
Clearswift Services	19
Click and Launch Security Awareness Training	8
Click and Launch Security Awareness Training	8
Cloud Email Protection	10
Agari Phishing Defense	4
DREP Email Security Bundle	6
CloudCypher	1
CloudCypher	1
Cobalt Strike	10
Cobalt Strike	7
Cobalt Strike Services	3
Core CTS Hardware	54
CTS Hardware	54
Core CTS Maintenance	55
Core CTS Maintenance	11
CSP	2
FS-P-APAC-1000N	4
Virtual Server Images	38
Core Impact	52
Core Impact	44
Core Impact Consulting Machine	8
Core PDNS	5
Core Passive DNS (PDNS)	5
Core SCS Services	1
SCS Services	1
Core Vulnerability Insight	16
Vulnerability Insight	16
COS Products	13
COSbatch Scheduler	2
COSduty (SSA)	2
COSprint Client	2
COSprint Server	2
COSuser	2
PUM	3
Criticle Information Protection	3
Data Redaction For Critical Information Protection	1
Document Sanitization For Critical Information Protection	1
Structural Sanitization For Critical Information Protection	1
CTS Services	17
CTS Services	17
Cybersecurity Training	91
Security Awareness Training	75
Terranova Services	16
Data Classification Services	69
DC Expenses	2
DC Expert Services	4
DC Services	16
DC Setlup	6
DC Setup	6
DC TAM	4
DC Training	18
DP Resident	6
SaaS Service	4
Services	2
Standard TAM	1
Data Classification Suite	112
Data at Rest With Intelligent Protection	4
Data Detection Engine	1
DCS Advanced	9
DCS Advanced and Mail for iOS	2
DCS Cloud	11
DCS Essentials	18
DCS Essentials With Intelligent Protection	2
DCS for Data at Rest	7
DCS for OWA	4
DCS for Windows	21
DCS for Windows and OWA	1
DCS for Windows and SharePoint MDS	1
DCS Plus	11
DCS Policy Manager on Cloud	2
DCS SDK	2
Fortra Mail for iOS	6
SharePoint DPM	2
SharePoint MDS	6
Titus Accelerator for Privacy	1
Titus for Lotus Notes	1
Data Leak Protection	6
Data Leak Protection	6
Data Protection Platform	32
Data Protection	5
DG - Maintenance	4
DG Additional Online Storage	7
DG Extra Offline Storage	2
DG Online Storage	2
EDR	4
Legacy - don't show on FSP	3
